NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,geometry,date,county,state,cases,deaths,daily_increase,seven_day_moving_avg_new_cases,STATE,COUNTY,CENSUS2010POP,daily_increase_per_hundred_thousand
Breathitt,Kentucky,21,25,"POLYGON ((-82.96182467917745 37.50694846482206, -83.02161819659344 37.50748168379996, -83.06719792888562 37.53171146912415, -83.09183406509513 37.52256354921257, -83.10291209990794 37.48861672479958, -83.13536847030237 37.45579472149484, -83.12807420252983 37.41225036991203, -83.18492317834438 37.41295138217366, -83.2020747705445 37.42293023887775, -83.21091761646784 37.44201484700532, -83.30928737447682 37.38392759923619, -83.32601163515565 37.38523580664402, -83.35834636966548 37.37324586532505, -83.3912077440402 37.34765285670315, -83.41345602485602 37.3451348695624, -83.41900268335824 37.35541149588518, -83.4673976025654 37.38099196792952, -83.48921855185993 37.37662385132443, -83.49520051970552 37.36011390395674, -83.52457517140208 37.34112813793641, -83.55122581129307 37.33426156431344, -83.54748618129439 37.41719615336086, -83.56168452881444 37.46467331220539, -83.58327650425467 37.48526085912503, -83.58625192106362 37.50629485325652, -83.53298918348699 37.64085330728904, -83.50746025646187 37.64686547688962, -83.49895304891002 37.62964239511507, -83.45402977740555 37.63786742606412, -83.43837387143198 37.65843249003065, -83.43339187695958 37.68362075369245, -83.40291918684318 37.6998144373994, -83.33945561225347 37.67799939376536, -83.30294775154297 37.68250505009515, -83.25026501199184 37.67384274124923, -83.21067450011078 37.65051662558893, -83.15190307639283 37.63610945598592, -83.13525501945601 37.61297765727755, -83.10375215421141 37.62041288384138, -83.08684492166529 37.63406190132729, -83.0590269295497 37.59897139913571, -83.0133786087093 37.58836742308776, -83.01918459823294 37.56187084841005, -83.00558085747751 37.55114813750372, -83.00252892610231 37.5328112170773, -82.96182467917745 37.50694846482206))",2021-01-06,Breathitt,Kentucky,683.0,3.0,26.0,12.285714285714286,21,25,13878,88.52654767051655
Breckinridge,Kentucky,21,27,"POLYGON ((-86.28137655094893 37.59929709113163, -86.34500009641241 37.59279589139879, -86.3739394387656 37.56814442119362, -86.45353934999061 37.58195304692501, -86.49307603747469 37.59563615146885, -86.51377501488317 37.61564815551039, -86.5299040471489 37.61921470821331, -86.54302704641837 37.61091746243329, -86.53786959166442 37.59446444770494, -86.54848242620312 37.59064193124316, -86.57311079180671 37.59985041007683, -86.57804735413652 37.57775142850265, -86.59886102568829 37.56696303007432, -86.62159724875154 37.57833070127161, -86.64787339724145 37.62022017281469, -86.64511120585883 37.66187735504495, -86.63014185881987 37.65789497131748, -86.68235851742821 37.79878439700926, -86.66592415215405 37.84738088573384, -86.64556822109472 37.84600035988696, -86.61478247916801 37.85797548525066, -86.59830983070871 37.92107202822098, -86.58178392769688 37.92566538878953, -86.54108719235772 37.92151583342681, -86.52273778715779 37.927871671025, -86.51690102603474 37.94224205976002, -86.53084786494335 37.98747729518996, -86.52783437216542 38.01869321786013, -86.51909124901799 38.04704789982426, -86.50311472784435 38.05164877197853, -86.25792247931123 37.88304605013487, -86.16000352005342 37.80330683784783, -86.28137655094893 37.59929709113163))",2021-01-06,Breckinridge,Kentucky,724.0,5.0,39.0,9.714285714285714,21,27,20059,48.42856430672373
Bullitt,Kentucky,21,29,"POLYGON ((-85.74610711736742 37.81577612194368, -85.76502828375058 37.83359132388897, -85.8316034679689 37.86691059416824, -85.84820536750659 37.88509976947419, -85.8449551820725 37.89180606139915, -85.8245157429016 37.89209942767447, -85.83291587150393 37.91095221272558, -85.87104063989325 37.94293234858548, -85.90562522383571 37.94032758967869, -85.91211797951011 37.95094814301926, -85.90796759528277 37.97622866967529, -85.94321604799057 37.99631066097409, -85.88665888433016 38.04136831215685, -85.7254775573718 38.08277056670905, -85.56124253770091 38.07895980976423, -85.4472818359838 38.11879405965084, -85.44808246741326 38.10430519507763, -85.48439772070513 38.08236157381772, -85.51988789106095 38.0104820185896, -85.49703723287458 37.98977107444803, -85.54415103818653 37.96136448483638, -85.54039016853167 37.94446155202554, -85.56430954405157 37.92300457791207, -85.58500106167835 37.91822524084195, -85.5734123426448 37.89471889892846, -85.61713769754139 37.8734337588138, -85.64985355436934 37.83908664458811, -85.68405670516944 37.82065435292509, -85.74610711736742 37.81577612194368))",2021-01-06,Bullitt,Kentucky,4466.0,31.0,90.0,47.42857142857143,21,29,74319,63.81755867082634
Butler,Kentucky,21,31,"POLYGON ((-86.93759536199146 37.07520919683373, -86.93503940248981 37.08241125341608, -86.9105028336441 37.09095995600352, -86.89586150978283 37.11377564646327, -86.90283464431492 37.12889320485904, -86.93826596528193 37.13962373817533, -86.92151114021983 37.17328071898768, -86.90100285348053 37.18145964434164, -86.91451459026193 37.19172860366658, -86.90150592250747 37.2168446524974, -86.8616487234314 37.24863705051838, -86.83187041465958 37.28880331249373, -86.81657314805099 37.29572355510155, -86.8134829852947 37.33329521176183, -86.78820629213759 37.327745134193, -86.76401308046525 37.30860690888461, -86.62391755167781 37.3987927165478, -86.496670667967 37.3635145801254, -86.47530766638107 37.31898849019127, -86.42258913023869 37.19383324637667, -86.40554482420424 37.18659285480514, -86.40006007152914 37.16558869980037, -86.41682297802139 37.15150064308027, -86.44245815513138 37.16031649909907, -86.459678698508 37.14895597685921, -86.5038680621858 37.1849826298474, -86.52178241706255 37.18497118115469, -86.52971755260694 37.17428214287398, -86.56138028511722 37.17732247014435, -86.57078727703001 37.18798099584582, -86.62871895726873 37.18437973443647, -86.61854210552592 37.14876124547499, -86.68273326784947 37.0092094000814, -86.84763624880483 37.05739430571269, -86.93759536199146 37.07520919683373))",2021-01-06,Butler,Kentucky,888.0,16.0,28.0,10.571428571428571,21,31,12690,83.30518968816841
Caldwell,Kentucky,21,33,"POLYGON ((-87.73657507145435 37.00607111137248, -87.76188310605532 36.98331313061266, -87.86388505248519 36.95616947167838, -87.89418233412407 36.96700755018053, -87.89737128718357 36.97929474307779, -87.9701499533201 37.05505550874435, -88.05082521279569 37.17711105785941, -88.09808381039785 37.18311214139555, -88.08911083272744 37.22970443544251, -88.05778296152806 37.2356854708154, -88.05182404648001 37.24468036159448, -87.81299426646214 37.37397796001032, -87.8262313900305 37.35194471776219, -87.82649056563979 37.34061517433793, -87.84162780957055 37.33674354764677, -87.85472765243441 37.32014620686455, -87.83073196956443 37.30621465014758, -87.82698607127698 37.31840626459207, -87.81192508289226 37.31910406500325, -87.81579297969257 37.30147660089688, -87.8028070021074 37.28724002199572, -87.80501919000335 37.26641205252906, -87.79593975503191 37.25857653615252, -87.80735363543238 37.24014812979246, -87.77261597055339 37.21698861592299, -87.77530936617165 37.20070002721579, -87.75380892846911 37.205834170152, -87.75071902473302 37.18946533698772, -87.74143366870481 37.19114756956027, -87.72971461070804 37.17374493498505, -87.68175463821598 37.15081449857796, -87.71350284739134 37.03067155459881, -87.73657507145435 37.00607111137248))",2021-01-06,Caldwell,Kentucky,919.0,16.0,4.0,7.142857142857143,21,33,12984,55.012762961006956
Calloway,Kentucky,21,35,"POLYGON ((-88.04276341637488 36.49657035391058, -88.49602560501889 36.49820762057691, -88.48914835976379 36.75944031646831, -88.12148183006488 36.76123040505097, -88.07134106292474 36.67968323178767, -88.04109107837387 36.58272119674628, -88.03507963402984 36.53819992458783, -88.04276341637488 36.49657035391058))",2021-01-06,Calloway,Kentucky,2479.0,27.0,14.0,19.285714285714285,21,35,37191,51.85586374583713
Campbell,Kentucky,21,37,"POLYGON ((-84.41409989773761 38.80647885146188, -84.4251094476103 38.81828110674599, -84.46014436406756 38.82470465222372, -84.46255553127898 38.84976656583333, -84.45024922269118 38.86514708153328, -84.44426036490835 38.90030632768518, -84.46269374445619 38.94190818320132, -84.44412349863616 38.95340557171336, -84.43614318996939 38.97441262774434, -84.45993978991582 38.97311162109798, -84.45712470660894 38.99659817386841, -84.47706086953673 39.01692234905157, -84.4903442541123 39.05649529936326, -84.5153007983057 39.09419522282518, -84.49205363200151 39.10736349882512, -84.444918068993 39.11182693486278, -84.42568374719146 39.08472409751158, -84.41974011433506 39.04733691503573, -84.39131228506723 39.03574441430729, -84.34577902099844 39.03781232795342, -84.31331513901829 39.01407416296347, -84.29013609502596 38.94453785985108, -84.26152508667469 38.91747729459605, -84.2352944221314 38.87455562756725, -84.41409989773761 38.80647885146188))",2021-01-06,Campbell,Kentucky,5088.0,35.0,97.0,62.57142857142857,21,37,90336,69.2652193714893
Carlisle,Kentucky,21,39,"POLYGON ((-88.82269550579437 36.7799146715618, -89.07378108546159 36.77880052208568, -89.06622790109996 36.79373479778994, -89.10812224222275 36.80385476869746, -89.12590677617669 36.79246803361366, -89.16444411193606 36.80447620995452, -89.17353131751341 36.82943902243669, -89.166565642763 36.84347682923854, -89.12965376234897 36.86649455545209, -89.1050338408038 36.9539220570356, -89.0521296389841 36.94059044289932, -89.04128016359326 36.92603775574953, -89.01414919664865 36.9372682498504, -88.99177119851808 36.92674767830593, -88.82218471796554 36.96354823183923, -88.81713377231667 36.94901061966492, -88.82269550579437 36.7799146715618))",2021-01-06,Carlisle,Kentucky,349.0,1.0,5.0,3.0,21,39,5104,58.777429467084644
Carroll,Kentucky,21,41,"POLYGON ((-85.07997669126398 38.59929615913438, -85.17406432737332 38.59310448853716, -85.22285528846194 38.59525565127467, -85.22915714625104 38.6285954877576, -85.33500922069571 38.73700642273012, -85.27139391207449 38.74437673883254, -85.20516182600934 38.69581703097595, -85.16093319486964 38.69517652583238, -85.11965708315347 38.71413934266324, -85.06845464402917 38.75042460141629, -85.02507306073826 38.76429109225974, -84.97043093700363 38.68334873115684, -84.9413628098084 38.66685448041309, -84.95714832948865 38.65019197014927, -85.01604827902842 38.63238091252714, -85.07997669126398 38.59929615913438))",2021-01-06,Carroll,Kentucky,577.0,7.0,15.0,7.142857142857143,21,41,10811,66.0702723416626
Carter,Kentucky,21,43,"POLYGON ((-83.339839894618 38.33115368505111, -83.3145248664717 38.33850840813767, -83.27655209113408 38.33568576144101, -83.2305073139799 38.35151287976493, -83.23603951915513 38.43128094690194, -83.19040689493869 38.47573321607987, -83.19268072964157 38.49719821981945, -83.16858636007647 38.51004225433657, -83.12244196375445 38.48494967273561, -83.03852314976183 38.46103977735493, -83.03438001809999 38.44128751876713, -82.97987341373251 38.4052468786883, -82.93185251969007 38.40905421656652, -82.81850642109681 38.3802275479991, -82.78227317359935 38.37098487849939, -82.79389939875746 38.24394536635845, -82.81418653405242 38.24050449025518, -82.81570454781996 38.21741858992574, -82.82516520871761 38.2102089181496, -82.92052769043339 38.18128983117583, -82.98576109822632 38.18022888444822, -83.00762033070599 38.21182893407079, -83.04813373154958 38.19170290933847, -83.08739637566508 38.22601904474858, -83.12916131029735 38.23864156519309, -83.14727443727342 38.26683549922286, -83.16209132502432 38.27214546506891, -83.20851763892894 38.24455406382179, -83.22350206094337 38.2135258271865, -83.26171126991696 38.19912544391265, -83.30343797316814 38.22622061426602, -83.339839894618 38.33115368505111))",2021-01-06,Carter,Kentucky,1477.0,10.0,20.0,16.285714285714285,21,43,27720,58.750773036487324
Casey,Kentucky,21,45,"POLYGON ((-85.05329274137564 37.18713488046974, -85.06625551075115 37.20258807723701, -85.06997151810785 37.25673044740324, -85.17961606267141 37.31242263901721, -85.14400922961879 37.35652916803596, -85.14078971217603 37.38182839595024, -85.09470002091966 37.41601320812038, -85.05928382673217 37.41654052143778, -85.05311256692649 37.5488229131937, -84.99847028777972 37.54908390194438, -84.99929423102692 37.53549984672393, -84.9029229174472 37.5341664107489, -84.86002098775742 37.55114259447149, -84.8693135445471 37.46753558899221, -84.86138612780459 37.4363733353069, -84.82054413393887 37.40303728051884, -84.73992114473909 37.36676849545034, -84.71771150973667 37.29735647022856, -84.73311564807861 37.27390338286762, -84.73191016808097 37.24753232937745, -84.9185985607598 37.12038760323242, -84.9700682051195 37.11006772053672, -85.05329274137564 37.18713488046974))",2021-01-06,Casey,Kentucky,924.0,28.0,17.0,5.714285714285714,21,45,15955,35.81501544522541
Christian,Kentucky,21,47,"POLYGON ((-87.64065538549043 36.64521696827128, -87.69352845308244 36.64448865528087, -87.67823004678499 36.75124973520548, -87.67844798637888 36.88413020459669, -87.66481166088265 36.9709901929282, -87.73657507145435 37.00607111137248, -87.71350284739134 37.03067155459881, -87.68175463821598 37.15081449857796, -87.64604777156322 37.14664473963985, -87.6020629302331 37.12782640427497, -87.52806303567094 37.10986221391228, -87.5038995077132 37.12851208254092, -87.39276818721787 37.1384143210707, -87.3593660304755 37.15551540433238, -87.33858333773931 37.15514526447062, -87.33128995063544 37.12780521642284, -87.31778593265592 37.11577352104808, -87.29587406727218 37.11492269150442, -87.28690217748661 37.08664426508633, -87.26807270425324 37.07949541125248, -87.34661094349407 36.64927736888214, -87.64065538549043 36.64521696827128))",2021-01-06,Christian,Kentucky,4708.0,63.0,108.0,62.857142857142854,21,47,73955,84.99377034296917
Clark,Kentucky,21,49,"POLYGON ((-84.01284849844923 37.84412443201097, -84.02858076357694 37.83665900369214, -84.03447839444634 37.84373517645867, -84.04842533696302 37.83663978439351, -84.06578259119969 37.83877587215554, -84.07960748339947 37.82531759714284, -84.08795420203715 37.83885202409351, -84.09472157092461 37.85004806850816, -84.12404970259375 37.8481633857495, -84.19451650986247 37.87485422557508, -84.21240030035595 37.86972717979228, -84.25021253497536 37.87998463862046, -84.27100325733767 37.87497596506776, -84.27056836242662 37.89765427121493, -84.28102858226514 37.91489662409214, -84.34108137889849 37.89157361667421, -84.35187734071658 37.90428410037768, -84.3386322911302 37.91824969234856, -84.34633057860628 37.93355415971862, -84.3224574640936 37.94888919147194, -84.33255148117736 37.96338499778643, -84.33471067354098 37.99933834805883, -84.32390720013717 38.01158725777093, -84.29585303340579 38.01947602870001, -84.29421291751731 38.06752541496414, -84.08584898948263 38.11432782619505, -83.98017802195983 37.93754203467427, -84.00472256862761 37.92184836355594, -84.01688444755348 37.86837043199949, -84.03765983592011 37.8638537414093, -84.01284849844923 37.84412443201097))",2021-01-06,Clark,Kentucky,1562.0,15.0,57.0,15.714285714285714,21,49,35613,44.125138893903106
Clay,Kentucky,21,51,"POLYGON ((-83.59387794190469 36.95796986926487, -83.64863579586344 36.96608776946037, -83.70569789349622 36.98928924460179, -83.75266602584928 37.03150311303981, -83.78399358622443 37.02209244304022, -83.78972352741816 37.0378052298491, -83.83221335597425 37.03344913178115, -83.87722857964872 37.05606667179007, -83.89029827256162 37.06750319055577, -83.87416141788593 37.08991439507561, -83.88662070380218 37.11638076799834, -83.93793048089618 37.11829585972814, -83.94617053501668 37.13957032821068, -83.9777651452151 37.17371167679174, -83.95512014906529 37.19810650978556, -83.95148070807888 37.25470485765732, -83.93922734321939 37.26367695465905, -83.90554223281362 37.25713115164827, -83.88327841078596 37.30650806822693, -83.83650816986355 37.3270349526164, -83.79078338626096 37.33352009309701, -83.78573244061208 37.34645178004887, -83.6948932285995 37.33623286342603, -83.66470230065357 37.35885397791365, -83.60742666677025 37.29839964817064, -83.58031844179894 37.28935906622878, -83.57057550069042 37.27343673208038, -83.53100809341095 37.26104691538102, -83.5121934879369 37.2428585689397, -83.52676622324995 37.23449273461146, -83.50975973416428 37.2154801340987, -83.55349322229506 37.168127563969, -83.55144862046667 37.12850767919757, -83.5407290178027 37.11071573726601, -83.55481350004408 37.08642347627026, -83.53998910070746 37.06934104246278, -83.54654308875648 37.04513270401092, -83.51797010457017 37.01964630810218, -83.51263775937909 36.94182187672071, -83.59387794190469 36.95796986926487))",2021-01-06,Clay,Kentucky,1755.0,9.0,32.0,18.857142857142858,21,51,21730,86.77930445072644
Clinton,Kentucky,21,53,"POLYGON ((-84.99846122207282 36.62098262419163, -85.27249827058715 36.62561680634326, -85.30009464502206 36.62610091509177, -85.25977929102122 36.72889618858153, -85.22569772430167 36.8529619416428, -85.22387427391762 36.86469980450589, -85.23906492781305 36.88112173681058, -85.23297645086238 36.88680956132026, -85.12196484950218 36.83516834198196, -85.07613366040259 36.86072772978227, -85.0762174793384 36.83985365472051, -85.04563014688273 36.83146181476448, -85.02110046797425 36.7797118587474, -85.01578242069806 36.75318824236112, -85.02427367260576 36.70720195196746, -85.00255897339611 36.66689623351796, -85.00852514100967 36.64396600432703, -84.99846122207282 36.62098262419163))",2021-01-06,Clinton,Kentucky,1023.0,20.0,25.0,14.285714285714286,21,53,10272,139.07432131731198
